Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","T2 [°C]","VRM [°C]","Temp3 [°C]","Temp4 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core [V]","CPU VCCIO [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","VRM [°C]","PCH [°C]","CPU Vcc Sustain/Standby (VCCST_A) [V]","CPU PLL [V]","VCCMP [V]","CPU Current [A]","CPU Power [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,15:24:13.735,5334,13923,27.7,4879,11435,29.9,0.0,1.240,1.197,1.226,1.223,3916.2,3815.8,3916.2,3916.2,100.4,3916.2,1004.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,38,39,39,39,68,67,64,64,32,33,36,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.900,82.652,3.856,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,68,57,1.296,5.040,3.360,3.312,12.192,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1068,1333,974,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.015,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.981,1.066,1.153,69.000,89.424,32,32,0.625,0,6.416,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.5,0.7,0.0,5.1,5.5,291,223,29,2.5,11,1,0.000,0.000,0,0.008,
17.2.2017,15:24:14.255,5337,13921,27.7,4878,11436,29.9,0.0,1.226,1.250,1.231,1.224,3920.9,3920.9,3920.9,3920.9,100.5,3920.9,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,68,67,63,64,32,33,37,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,46,94.883,82.620,3.860,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1066,1324,967,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.007,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.981,1.091,1.163,62.000,80.352,32,32,0.625,0,6.464,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.5,1.0,0.0,4.8,5.3,290,223,29,2.5,11,1,11.266,0.324,0,0.008,
17.2.2017,15:24:14.793,5336,13922,27.7,4877,11436,29.8,0.0,1.230,1.229,1.237,1.239,3920.0,3920.0,3920.0,3920.0,100.5,3920.0,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,68,67,63,64,32,33,37,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,46,94.933,82.658,3.845,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,67,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.000,2.416,1.072,0.992,0.968,1066,1324,967,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.984,1.056,1.172,66.000,84.480,32,32,0.625,0,6.029,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.5,0.7,0.0,5.0,5.2,290,222,29,2.5,11,1,0.000,0.000,0,0.000,
17.2.2017,15:24:15.308,5335,13923,27.7,4877,11437,29.8,0.0,1.189,1.230,1.241,1.225,3816.7,3917.1,3917.1,3917.1,100.4,3816.7,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,39,39,39,38,67,67,64,64,33,33,36,36,67,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.967,82.651,3.874,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,67,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.344,3.184,1.000,2.416,1.072,0.992,0.968,1074,1324,967,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.981,1.031,1.138,66.000,85.536,32,32,0.625,0,6.367,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.5,0.6,0.0,4.8,5.4,290,222,29,2.5,11,1,0.170,0.725,0,0.000,
17.2.2017,15:24:15.837,5334,13924,27.7,4877,11437,29.8,0.0,1.228,1.237,1.224,1.228,3920.9,3920.9,3920.9,3920.9,100.5,3920.9,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,67,67,63,64,33,33,37,36,67,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,46,95.014,82.671,3.875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.344,3.184,1.008,2.416,1.072,0.992,0.968,1081,1330,976,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.008,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.047,1.134,68.000,88.128,32,32,0.625,0,6.948,240.0,202.5,544.0,2.0,3.0,0.0,0.0,3.5,4.2,0.0,5.0,4.6,290,222,29,2.5,11,1,0.456,0.242,0,0.008,
17.2.2017,15:24:16.417,5341,13917,27.7,4878,11436,29.9,0.0,1.224,1.225,1.228,1.239,3917.1,3917.1,3917.1,3917.1,100.4,3917.1,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,67,68,64,65,33,32,36,35,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.777,82.642,3.863,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1077,1324,976,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.050,1.156,68.000,88.128,32,32,0.625,0,7.480,240.0,202.5,544.0,2.0,2.0,0.0,0.0,3.6,5.6,0.0,5.0,5.0,293,226,29,2.5,11,1,0.000,0.000,0,0.000,
17.2.2017,15:24:17.006,5341,13917,27.7,4878,11436,29.9,0.0,1.228,1.238,1.225,1.206,3918.1,3918.1,3918.1,3817.6,100.5,3918.1,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,38,39,68,67,63,63,32,33,37,37,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.995,82.701,3.868,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,67,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.000,2.416,1.072,0.992,0.968,1077,1324,967,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.005,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.981,1.041,1.134,70.000,89.600,32,32,0.625,0,6.222,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.6,2.7,0.0,4.7,5.2,293,226,29,2.5,11,1,0.000,0.000,0,0.000,
17.2.2017,15:24:17.587,5336,13922,27.7,4876,11438,29.8,0.0,1.231,1.224,1.226,1.230,3920.0,3920.0,3920.0,3920.0,100.5,3920.0,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,67,67,64,63,33,33,36,37,67,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.953,82.615,3.865,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,67,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1086,1337,971,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,54.0,36.0,0.981,1.063,1.131,70.000,89.600,32,32,0.625,0,6.222,240.0,202.5,544.0,1.0,3.0,0.0,0.0,3.6,1.0,0.0,4.7,5.3,293,226,29,2.5,11,1,0.000,0.000,0,0.000,
17.2.2017,15:24:18.159,5346,13912,27.7,4877,11436,29.8,0.0,1.225,1.188,1.226,1.229,3920.0,3819.5,3920.0,3920.0,100.5,3920.0,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,38,39,39,39,67,66,64,64,33,34,36,36,67,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.898,82.668,3.863,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,54,15,22,27,68,56,1.280,5.040,3.360,3.312,12.192,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1078,1330,974,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.009,2151,230,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.056,1.134,69.000,88.320,32,32,0.625,0,6.222,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.7,0.0,4.8,5.5,296,229,30,2.5,11,1,0.613,0.108,0,0.008,
17.2.2017,15:24:18.703,5346,13912,27.7,4877,11436,29.8,0.0,1.227,1.225,1.227,1.234,3920.9,3920.9,3920.9,3920.9,100.5,3920.9,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,68,67,62,64,32,33,38,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,46,95.001,82.684,3.864,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,56,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.400,1.072,0.992,0.968,1062,1330,974,35,99.0,No,No,340,32,32,No,No,0.0,0.1,0.1,0.000,0.340,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.072,1.138,69.000,89.424,32,32,0.625,0,6.464,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.4,0.0,5.0,5.5,296,229,30,2.5,11,1,0.414,0.512,0,0.000,
17.2.2017,15:24:19.242,5337,13920,27.7,4877,11437,29.8,0.0,1.226,1.235,1.228,1.228,3917.1,3917.1,3917.1,3917.1,100.4,3917.1,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,69,67,65,64,31,33,35,36,69,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.743,82.646,3.848,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.000,2.416,1.072,0.992,0.968,1062,1320,964,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.094,1.159,68.000,87.040,32,32,0.625,0,6.222,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.5,0.0,5.0,5.5,296,229,30,2.5,11,1,8.910,0.353,0,0.000,
17.2.2017,15:24:19.824,5337,13920,27.7,4877,11437,29.8,0.0,1.229,1.226,1.228,1.223,3918.1,3918.1,3918.1,3918.1,100.5,3918.1,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,68,67,64,64,32,33,36,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,46,94.954,82.679,3.850,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.400,1.072,0.992,0.968,1068,1333,969,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.030,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.069,1.163,70.000,89.600,32,32,0.625,0,6.125,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.4,0.0,5.0,5.5,296,229,30,2.5,11,1,0.105,0.301,0,0.000,
17.2.2017,15:24:20.408,5338,13919,27.7,4877,11437,29.8,0.0,1.229,1.227,1.225,1.222,3922.9,3922.9,3922.9,3922.9,100.6,3922.9,1005.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,67,68,63,64,33,32,37,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,46,94.966,82.640,3.878,99.9,100.0,99.9,100.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.400,1.072,0.992,0.968,1079,1320,967,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.084,1.163,70.000,90.720,32,32,0.625,0,6.464,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,1.4,0.0,4.8,5.2,296,229,30,2.5,11,1,8.493,0.485,0,0.008,
17.2.2017,15:24:20.948,5332,13926,27.6,4874,11439,29.8,0.0,1.224,1.223,1.224,1.234,3920.0,3920.0,3920.0,3920.0,100.5,3920.0,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39,39,39,39,39,68,67,65,64,32,33,35,36,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,69,69,46,94.861,82.658,3.782,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.280,5.040,3.360,3.312,12.192,0.160,0.536,3.360,3.184,1.000,2.416,1.072,0.992,0.968,1079,1320,967,35,99.0,No,No,340,32,32,No,No,0.0,3.4,3.4,0.000,0.169,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.063,1.159,70.000,89.600,32,32,0.625,0,7.480,240.0,202.5,544.0,1.0,2.0,0.0,0.0,3.6,1.6,0.0,5.3,5.0,296,229,30,2.5,11,1,9.276,0.784,0,0.008,
17.2.2017,15:24:21.508,5332,13926,27.6,4874,11440,29.8,0.0,1.178,1.225,1.226,1.184,3818.5,3919.0,3919.0,3818.5,100.5,3818.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,39,39,38,38,69,67,63,64,31,33,37,36,69,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,69,69,46,95.066,82.828,3.574,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1076,1328,971,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.050,1.163,70.000,90.720,32,32,0.625,0,6.029,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.6,0.0,4.8,5.3,296,229,30,2.5,11,1,0.125,0.000,0,0.000,
17.2.2017,15:24:22.050,5332,13926,27.6,4874,11440,29.8,0.0,1.193,1.226,1.224,1.223,3819.5,3920.0,3920.0,3920.0,100.5,3819.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,39,39,39,38,69,67,63,65,31,33,37,35,69,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67,67,47,94.901,82.757,3.562,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.296,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1082,1330,976,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.044,1.172,69.000,89.424,32,32,0.625,0,6.416,240.0,202.5,544.0,1.0,3.0,0.0,0.0,3.6,1.8,0.0,5.3,5.3,296,229,30,2.5,11,1,8.793,0.556,0,0.000,
17.2.2017,15:24:22.625,5331,13927,27.6,4874,11440,29.8,0.0,1.197,1.222,1.227,1.227,3817.6,3918.1,3918.1,3918.1,100.5,3817.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38,39,39,39,38,68,66,65,63,32,34,35,37,68,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,68,68,47,94.835,82.737,3.569,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,45,55,15,22,27,68,57,1.280,5.040,3.360,3.312,12.096,0.160,0.536,3.360,3.184,1.008,2.416,1.072,0.992,0.968,1075,1324,976,35,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.026,2151,231,0.0,0.0,0.0,0.000,0.000,3,0,55.0,36.0,0.981,1.056,1.169,69.000,88.320,32,32,0.625,0,6.029,240.0,202.5,544.0,0.0,2.0,0.0,0.0,3.6,0.5,0.0,4.8,5.4,296,229,30,2.5,11,1,0.000,0.309,0,0.000,
