Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
17.2.2017,16:45:11.852,5305,7984,39.9,3600,2457,59.4,3.2,1.010,0.953,1.007,1.010,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,58,59,57,44,42,41,43,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,49,38.220,32.540,0.010,3.778,598.7,0.3,0,155,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,1.427,0.025,0,0.000,
17.2.2017,16:45:13.973,5304,7984,39.9,3600,2457,59.4,3.2,1.010,1.007,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,59,60,58,44,41,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,49,38.083,32.398,0.011,3.777,598.7,0.4,0,155,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,0.0,0.0,0.0,0.000,0.015,239014,192195,1016,622,0.632,0.000,0,0.000,
17.2.2017,16:45:16.102,5305,7984,39.9,3600,2457,59.4,3.2,1.010,0.953,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,56,60,59,43,44,40,41,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,48,38.136,32.474,0.009,3.775,598.7,0.3,0,155,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,1.068,0.000,0,0.000,
17.2.2017,16:45:18.427,5305,7984,39.9,3601,2457,59.4,3.2,1.010,1.007,1.007,0.951,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,58,60,58,44,42,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,49,37.992,32.302,0.029,3.775,598.7,0.9,0,155,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,0.0,0.1,0.1,0.000,0.019,239014,192195,1016,622,0.445,0.000,0,0.000,
17.2.2017,16:45:20.570,5305,7983,39.9,3601,2456,59.4,3.2,0.951,0.953,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,58,60,58,44,42,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,48,37.890,32.151,0.039,3.770,598.7,1.3,0,155,0.0,99.1,99.1,99.1,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,2.5,0.1,2.6,0.024,0.038,239014,192195,1016,622,0.734,0.000,0,0.000,
17.2.2017,16:45:22.695,5304,7985,39.9,3601,2456,59.4,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,59,59,57,43,41,41,43,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,49,38.134,32.461,0.017,3.780,598.7,0.5,0,155,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,45,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,0.426,0.000,0,0.000,
17.2.2017,16:45:24.830,5305,7984,39.9,3601,2456,59.4,3.2,0.951,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,60,59,58,43,40,41,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,48,37.911,32.238,0.023,3.776,598.7,0.8,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,45,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,1.7,0.0,1.7,0.013,0.003,239014,192195,1016,622,0.584,0.304,0,0.000,
17.2.2017,16:45:26.972,5305,7984,39.9,3601,2456,59.4,3.2,1.010,1.007,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,58,60,56,44,42,40,44,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,49,37.874,32.150,0.039,3.777,598.7,1.2,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1785,1412,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,0.445,0.025,0,0.000,
17.2.2017,16:45:29.113,5305,7984,39.9,3602,2456,59.4,3.2,1.010,1.007,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,58,60,58,43,42,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,49,37.854,32.116,0.037,3.768,598.7,1.1,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,0.0,0.0,0.0,0.000,0.013,239014,192195,1016,622,0.438,0.000,0,0.000,
17.2.2017,16:45:31.239,5306,7983,39.9,3604,2454,59.4,3.2,0.951,0.953,1.007,0.951,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,55,59,60,58,45,41,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,48,37.919,32.123,0.066,3.767,598.7,2.1,0,156,0.0,99.1,99.1,99.1,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,1.119,0.783,0,0.000,
17.2.2017,16:45:33.363,5304,7984,39.9,3603,2454,59.4,3.2,1.010,1.007,0.949,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,59,60,57,42,41,40,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,49,38.301,32.623,0.008,3.780,598.7,0.2,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1785,1415,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239014,192195,1016,622,0.280,0.000,0,0.000,
17.2.2017,16:45:35.514,5305,7984,39.9,3603,2454,59.4,3.2,1.010,1.007,1.007,1.010,3092.3,3092.3,3092.3,3092.3,99.8,3092.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,59,60,58,44,41,40,42,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,48,38.369,32.694,0.006,3.780,598.5,0.2,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,1.0,1.7,2.7,0.019,0.017,239014,192195,1016,622,0.276,0.000,0,0.000,
17.2.2017,16:45:37.656,5310,7978,39.9,3612,2446,59.6,3.2,0.951,1.007,1.007,1.010,3092.3,3092.3,3092.3,3092.3,99.8,3092.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,60,60,60,43,40,40,40,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,49,37.779,31.982,0.029,3.765,598.5,0.9,0,156,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1785,1415,No,32,32,No,No,3.1,0.0,3.1,0.047,0.000,239014,192195,1016,622,0.278,0.000,0,0.000,
17.2.2017,16:45:39.798,5316,7972,40.0,3619,2438,59.7,3.2,0.951,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,59,61,59,42,41,39,41,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,39.529,33.410,0.227,3.731,598.7,5.9,0,187,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1412,No,32,32,No,No,1.0,0.0,1.1,0.032,0.024,239014,192195,1016,622,0.306,0.000,0,0.000,
17.2.2017,16:45:41.923,5315,7973,40.0,3621,2436,59.7,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,60,62,60,41,40,38,40,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,49,40.230,34.235,0.039,3.728,598.7,1.0,0,186,0.0,99.4,99.4,99.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1781,1415,No,32,32,No,No,5.2,0.0,5.2,0.021,0.000,239014,192195,1016,622,0.552,0.025,0,0.000,
17.2.2017,16:45:44.064,5315,7973,39.9,3621,2436,59.7,3.2,1.010,1.007,1.007,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,63,60,42,39,37,40,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,42.252,36.238,0.011,3.691,598.7,0.3,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1824,1451,No,32,32,No,No,1.0,0.0,1.0,0.009,0.005,239014,192195,1016,622,1.085,0.108,0,0.000,
17.2.2017,16:45:46.190,5310,7979,39.9,3618,2440,59.7,3.2,1.010,1.007,1.007,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,63,60,42,39,37,40,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,42.395,36.372,0.009,3.694,598.7,0.2,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1824,1457,No,32,32,No,No,3.9,0.0,3.9,0.005,0.000,239014,192195,1016,622,0.427,0.025,0,0.000,
17.2.2017,16:45:48.315,5310,7978,39.9,3613,2445,59.6,3.1,0.951,1.007,1.007,1.005,3091.4,3091.4,3091.4,3091.4,99.7,3091.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,63,61,42,39,37,39,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,42.187,36.146,0.031,3.686,598.3,0.9,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1824,1457,No,32,32,No,No,24.7,0.0,24.7,1.123,0.021,239016,192195,1016,622,0.723,0.019,0,0.000,
17.2.2017,16:45:50.465,5310,7978,39.9,3613,2445,59.6,3.1,1.010,1.007,1.007,1.005,3091.4,3091.4,3091.4,3091.4,99.7,3091.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,62,64,60,42,38,36,40,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,50,42.120,36.085,0.036,3.690,598.3,0.9,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1829,1457,No,32,32,No,No,0.0,1.5,1.5,0.000,0.104,239016,192195,1016,622,0.723,0.131,0,0.000,
17.2.2017,16:45:52.591,5310,7978,39.9,3613,2445,59.6,3.1,1.005,0.948,1.007,1.005,3092.9,3092.9,3092.9,3092.9,99.8,3092.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,62,63,61,41,38,37,39,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,42.259,36.238,0.010,3.688,598.6,0.3,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1824,1454,No,32,32,No,No,0.0,0.7,0.7,0.000,0.009,239016,192195,1016,622,0.433,0.000,0,0.000,
17.2.2017,16:45:54.717,5309,7979,39.9,3613,2445,59.6,3.1,1.010,1.007,1.007,1.005,3092.9,3092.9,3092.9,3092.9,99.8,3092.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,63,64,61,41,37,36,39,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,50,41.944,35.785,0.093,3.674,598.6,2.5,0,186,0.0,99.5,99.5,99.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,46,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1829,1457,No,32,32,No,No,0.0,0.1,0.1,0.000,0.025,239016,192195,1016,622,2.342,0.200,0,0.000,
17.2.2017,16:45:56.842,5310,7979,39.9,3612,2445,59.6,3.1,1.005,1.007,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,63,64,62,41,37,36,38,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,50,44.329,38.114,0.120,3.522,598.7,3.2,0,186,0.0,99.6,99.6,99.6,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1486,No,32,32,No,No,0.0,0.0,0.0,0.000,0.021,239016,192195,1016,622,0.516,0.148,0,0.000,
17.2.2017,16:45:58.991,5310,7979,39.9,3612,2445,59.6,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,61,64,65,62,39,36,35,38,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,50,44.149,37.976,0.009,3.274,598.7,0.3,0,186,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1864,1496,No,32,32,No,No,0.0,0.0,0.0,0.000,0.005,239016,192195,1016,622,0.553,0.000,0,0.000,
17.2.2017,16:46:1.093,5309,7979,39.9,3612,2445,59.6,3.1,1.005,1.007,1.007,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,64,63,62,41,36,37,38,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,51,44.689,38.625,0.011,3.534,598.7,0.3,0,186,0.0,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1869,1503,No,32,32,No,No,3.1,0.0,3.1,0.032,0.001,239017,192195,1016,622,0.666,0.000,0,0.000,
17.2.2017,16:46:3.218,5308,7980,39.9,3612,2445,59.6,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,61,63,63,63,39,37,37,37,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,50,44.767,38.686,0.020,3.541,598.7,0.5,0,186,0.0,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1869,1503,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239017,192195,1016,622,0.892,0.025,0,0.000,
17.2.2017,16:46:5.360,5309,7979,39.9,3612,2445,59.6,3.1,0.951,1.007,1.002,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,63,65,62,41,37,35,38,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,64,51,44.875,38.807,0.009,3.550,598.7,0.3,0,186,0.0,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1869,1503,No,32,32,No,No,0.0,0.0,0.0,0.000,0.017,239017,192195,1016,622,0.783,0.108,0,0.000,
17.2.2017,16:46:7.494,5309,7980,39.9,3612,2445,59.6,3.1,1.005,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,62,64,64,61,38,36,36,39,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,50,44.883,38.820,0.009,3.552,598.7,0.3,0,186,0.0,99.7,99.7,99.7,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,47,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1869,1503,No,32,32,No,No,0.0,0.1,0.1,0.000,0.040,239017,192195,1016,622,0.431,0.000,0,0.000,
