Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU D3D Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Charge Rate [W]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Total Errors []","iGPU VID [V]","GPU Clock [MHz]",
17.2.2017,22:2:13.621,6575,2807,70.0,5357,2745,66.1,2.5,0.938,0.937,0.947,0.941,2492.1,2492.1,2492.1,2492.1,99.7,2492.1,996.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,78,74,77,23,22,26,23,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.536,21.990,1.396,1.702,45.000,56.250,18.8,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.009,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.9,80,54,31,8.0,11.714,35.921,87.3,697.075,4.8,999,53,0.121,0.283,0,0,0,0.000,0.0,
17.2.2017,22:2:15.821,6575,2807,70.0,5357,2744,66.1,2.5,0.932,0.945,0.940,0.938,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,76,77,75,77,24,23,25,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,76,28.500,21.941,1.405,1.703,45.000,56.250,19.0,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.0,37,No,No,37,No,No,0.0,0.7,0.7,0.000,0.073,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,78.0,0.0,1.0,3.9,98.1,80,54,31,8.0,11.704,35.921,87.3,695.995,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:18.026,6574,2808,70.0,5357,2745,66.1,2.5,0.943,0.939,0.932,0.940,2491.4,2491.4,2491.4,2491.4,99.7,2491.4,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,76,74,76,23,24,26,24,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,75,28.489,21.898,1.439,1.703,45.000,56.250,19.2,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.038,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.723,35.910,87.3,697.032,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:20.227,6573,2809,70.0,5357,2745,66.1,2.5,0.938,0.932,0.947,0.934,2495.7,2495.7,2495.7,2495.7,99.8,2495.7,998.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,78,73,77,23,22,27,23,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,75,28.499,21.961,1.403,1.702,45.000,56.250,19.1,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,79.0,0.0,1.0,3.9,98.7,80,54,31,8.0,11.699,35.910,87.3,695.272,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:22.422,6574,2808,70.0,5357,2744,66.1,2.5,0.947,0.939,0.948,0.937,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,77,23,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,75,28.493,21.921,1.425,1.704,45.000,56.250,19.3,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.012,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.050,1071.4,1252.8,964.3,97.0,78.0,0.0,1.0,3.9,99.4,80,54,31,8.0,11.707,35.899,87.2,697.691,4.8,999,53,0.081,0.064,0,0,0,0.000,0.0,
17.2.2017,22:2:24.617,6578,2804,70.1,5361,2740,66.1,2.5,0.939,0.935,0.943,0.938,2494.5,2494.5,2494.5,2494.5,99.8,2494.5,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,75,77,23,23,25,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.595,21.855,1.595,1.703,45.000,56.250,19.5,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.714,35.888,87.2,695.056,4.8,999,53,0.150,0.049,0,0,0,0.000,0.0,
17.2.2017,22:2:26.814,6574,2807,70.0,5360,2742,66.1,2.5,0.933,0.938,0.932,0.936,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,78,75,77,23,22,25,23,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,76,28.438,21.903,1.394,1.702,45.000,56.250,18.7,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.037,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,80.0,0.0,1.0,3.9,97.7,80,54,31,8.0,11.708,35.878,87.2,696.611,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:29.013,6574,2808,70.0,5359,2742,66.1,2.5,0.946,0.941,0.941,0.938,2493.9,2493.9,2493.9,2493.9,99.8,2493.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,75,77,23,23,25,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,76,28.488,21.925,1.406,1.703,45.000,56.250,18.9,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.002,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,81.0,0.0,1.0,3.9,99.4,80,54,31,8.0,11.702,35.878,87.2,697.324,4.8,999,53,0.024,0.057,0,0,0,1.080,997.6,
17.2.2017,22:2:31.208,6573,2809,70.0,5360,2742,66.1,2.5,0.947,0.935,0.937,0.935,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,77,23,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,76,28.546,22.016,1.383,1.703,45.000,56.250,18.6,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.6,0.6,0.000,0.034,5479,9280,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.711,35.878,87.2,696.038,4.8,999,53,0.270,0.464,0,0,0,1.080,997.3,
17.2.2017,22:2:33.410,6579,2803,70.1,5364,2738,66.2,2.5,0.938,0.939,0.935,0.946,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,77,23,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,75,28.502,21.851,1.507,1.704,45.000,56.250,20.5,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.036,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.701,35.856,87.1,696.827,4.8,999,53,0.556,0.845,0,0,0,0.000,0.0,
17.2.2017,22:2:35.612,6575,2807,70.0,5363,2739,66.1,2.5,0.940,0.937,0.935,0.942,2496.3,2496.3,2496.3,2496.3,99.9,2496.3,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,75,77,23,23,25,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.505,21.977,1.389,1.702,45.000,56.250,18.4,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.025,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.050,1071.4,1252.8,964.3,98.0,80.0,0.0,1.0,3.9,99.4,80,54,31,8.0,11.718,35.856,87.1,697.432,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:37.808,6576,2806,70.0,5362,2739,66.1,2.5,0.933,0.932,0.939,0.946,2492.1,2492.1,2492.1,2492.1,99.7,2492.1,996.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,76,77,74,77,24,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.441,21.905,1.375,1.702,45.000,56.250,18.4,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.029,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.703,35.856,87.1,696.816,4.8,999,53,2.408,0.019,0,0,0,0.000,0.0,
17.2.2017,22:2:40.010,6575,2807,70.0,5362,2740,66.1,2.5,0.941,0.940,0.936,0.941,2495.7,2495.7,2495.7,2495.7,99.8,2495.7,998.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,75,77,23,23,25,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,75,28.479,21.919,1.416,1.702,45.000,56.250,19.0,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.0,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.024,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.075,1097.1,1252.8,988.2,98.0,80.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.698,35.845,87.1,696.881,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:42.210,6575,2807,70.0,5362,2740,66.1,2.5,0.938,0.936,0.938,0.947,2492.1,2492.1,2492.1,2492.1,99.7,2492.1,996.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,77,23,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.515,21.984,1.383,1.702,45.000,56.250,18.6,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.045,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,80.0,0.0,1.0,3.9,98.8,80,54,31,8.0,11.698,35.834,87.1,696.438,4.8,999,53,0.048,0.024,0,0,0,0.000,0.0,
17.2.2017,22:2:44.410,6576,2806,70.0,5362,2740,66.1,2.5,0.932,0.933,0.937,0.938,2494.5,2494.5,2494.5,2494.5,99.8,2494.5,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,77,23,23,26,23,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.567,22.029,1.396,1.702,45.000,56.250,19.0,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.0,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,79.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.713,35.834,87.1,696.719,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,22:2:46.612,6583,2798,70.1,5367,2735,66.2,2.5,0.944,0.936,0.930,0.950,2493.9,2493.9,2493.9,2493.9,99.8,2493.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,76,23,23,26,24,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,74,28.506,21.895,1.460,1.704,45.000,56.250,19.7,135,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.3,0.3,0.000,0.066,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,80.0,0.0,1.0,3.9,98.9,80,54,31,8.0,11.702,35.824,87.1,696.352,4.8,999,53,0.518,0.568,0,0,0,0.000,0.0,
17.2.2017,22:2:48.814,6577,2804,70.1,5364,2738,66.2,2.5,0.944,0.936,0.942,0.948,2493.9,2493.9,2493.9,2493.9,99.8,2493.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,77,74,76,23,23,26,24,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,75,28.523,22.015,1.354,1.702,45.000,56.250,18.3,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.062,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.050,1071.4,1252.8,964.3,97.0,78.0,0.0,1.0,3.9,98.8,80,54,31,8.0,11.694,35.813,87.0,695.650,4.8,999,53,0.207,0.297,0,0,0,0.000,0.0,
17.2.2017,22:2:51.013,6574,2808,70.0,5364,2738,66.2,2.5,0.933,0.940,0.935,0.937,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,78,74,76,23,22,26,24,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,75,28.535,21.997,1.384,1.702,45.000,56.250,18.4,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.007,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,79.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.702,35.802,87.0,697.378,4.8,999,53,0.140,0.281,0,0,0,0.000,0.0,
17.2.2017,22:2:53.209,6573,2809,70.0,5363,2739,66.1,2.5,0.930,0.949,0.939,0.934,2493.9,2493.9,2493.9,2493.9,99.8,2493.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,76,78,75,76,24,22,25,24,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,77,76,28.561,22.040,1.369,1.703,45.000,56.250,18.4,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.1,0.1,0.000,0.052,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,97.0,78.0,0.0,1.0,3.9,98.5,80,54,31,8.0,11.701,35.802,87.0,696.319,4.8,999,53,0.024,0.041,0,0,0,0.000,0.0,
17.2.2017,22:2:55.413,6573,2808,70.0,5363,2739,66.1,2.5,0.942,0.941,0.935,0.945,2493.9,2493.9,2493.9,2493.9,99.8,2493.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,25,25,25,25,77,78,75,76,23,22,25,24,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,75,28.571,22.089,1.347,1.702,45.000,56.250,18.0,132,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,58.5,37,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9281,0.0,0.0,0.0,0.000,0.000,1167,83,79,79,1.062,1084.5,1252.8,975.7,98.0,79.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.683,35.802,87.0,695.563,4.8,999,53,0.121,0.249,0,0,0,1.080,997.6,
