Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","T2 [°C]","VRM [°C]","Temp3 [°C]","Temp4 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core [V]","CPU VCCIO [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","VRM [°C]","PCH [°C]","CPU Vcc Sustain/Standby (VCCST_A) [V]","CPU PLL [V]","VCCMP [V]","CPU Current [A]","CPU Power [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,15:33:53.776,6042,13216,31.3,5470,10843,33.5,0.0,1.306,1.284,1.275,1.289,4022.5,4022.5,4022.5,4022.5,100.6,4022.5,1005.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,58,58,54,56,42,42,46,44,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,43,75.907,71.038,4.461,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.7,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,37,45,15,22,28,59,47,1.344,5.000,3.360,3.296,12.000,0.160,0.664,3.344,3.184,1.008,2.400,1.072,0.992,0.968,825,1206,860,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.011,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.981,0.900,0.978,52.000,69.888,72,72,0.875,818,112.971,1657.5,2003.4,1480.5,93.0,85.0,0.0,0.0,4.4,100.0,27.0,79.6,74.8,364,297,59,8.0,17,2,8.933,0.235,0,
17.2.2017,15:33:54.265,6046,13211,31.3,5475,10839,33.5,0.0,1.272,1.285,1.288,1.294,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,58,59,58,56,42,41,42,44,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,43,75.834,70.985,4.462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,37,45,15,22,28,59,47,1.344,5.040,3.360,3.296,12.000,0.160,0.664,3.360,3.184,1.008,2.400,1.072,0.984,0.968,825,1206,860,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.984,0.900,1.009,52.000,69.888,72,72,0.863,812,118.804,1632.5,2003.4,1468.0,97.0,88.0,0.0,1.0,4.5,100.0,27.0,68.0,70.6,364,298,59,8.0,17,2,0.262,0.482,0,
17.2.2017,15:33:54.812,6046,13212,31.3,5475,10839,33.5,0.0,1.299,1.293,1.285,1.282,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,58,58,57,55,42,42,43,45,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,43,75.514,70.754,4.456,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,37,45,15,22,28,59,48,1.344,5.000,3.360,3.296,12.000,0.160,0.664,3.360,3.184,1.008,2.400,1.072,0.984,0.968,877,1229,878,36,99.0,No,No,340,33,33,No,No,0.0,0.1,0.1,0.000,0.169,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.984,0.850,0.947,45.000,60.480,71,71,0.850,819,133.527,1620.0,2003.4,1455.0,94.0,87.0,0.0,0.0,4.4,100.0,27.0,88.4,92.0,364,297,60,8.0,17,2,8.657,0.229,0,
17.2.2017,15:33:55.393,6045,13212,31.3,5476,10838,33.5,0.0,1.293,1.307,1.309,1.279,4021.5,4021.5,4021.5,4021.5,100.5,4021.5,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,59,59,57,56,41,41,43,44,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,43,75.527,70.727,4.460,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,38,45,15,22,28,59,48,1.344,5.000,3.360,3.296,12.000,0.160,0.656,3.344,3.184,1.008,2.400,1.072,0.984,0.968,893,1236,884,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.984,0.875,0.975,45.000,60.480,72,72,0.850,822,138.579,1620.0,2003.4,1455.0,96.0,89.0,0.0,0.0,4.4,100.0,27.0,92.8,96.3,364,297,60,8.0,17,2,9.179,2.899,0,
17.2.2017,15:33:55.958,6041,13217,31.3,5473,10841,33.5,0.0,1.295,1.300,1.304,1.279,4021.5,4021.5,4021.5,4021.5,100.5,4021.5,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,59,59,57,56,41,41,43,44,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,43,75.691,70.758,4.473,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,38,45,15,22,28,59,48,1.344,5.040,3.360,3.296,12.000,0.160,0.656,3.344,3.184,1.008,2.400,1.072,0.984,0.968,893,1236,884,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.981,0.869,0.938,55.000,73.920,71,71,0.850,814,78.323,1620.0,2003.4,1455.0,97.0,90.0,0.0,0.0,4.4,92.4,27.0,59.4,51.9,364,297,60,8.0,17,2,4.271,6.359,0,
17.2.2017,15:33:56.517,6041,13216,31.3,5473,10841,33.5,0.0,1.315,1.292,1.297,1.306,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,59,59,55,56,41,41,45,44,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,43,75.839,71.055,4.465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,38,45,15,22,28,59,48,1.344,5.040,3.360,3.296,12.000,0.160,0.656,3.360,3.184,1.008,2.400,1.072,0.984,0.968,904,1239,886,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.025,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,45.0,39.0,0.984,0.934,0.969,55.000,73.920,72,72,0.863,817,149.654,1632.5,2003.4,1468.0,95.0,90.0,0.0,0.0,4.4,100.0,27.0,99.9,99.1,364,297,60,8.0,17,2,11.802,7.130,0,
17.2.2017,15:34:5.495,6047,13211,31.4,5474,10840,33.5,0.0,1.279,1.279,1.294,1.299,4021.5,4021.5,4021.5,4021.5,100.5,4021.5,1005.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,59,60,58,57,41,40,42,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,75.818,70.974,4.464,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.4,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,40,46,15,22,28,60,49,1.344,5.040,3.360,3.296,12.000,0.160,0.640,3.360,3.184,1.008,2.400,1.072,0.992,0.968,930,1267,920,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,46.0,39.0,0.984,0.928,0.975,53.000,71.232,71,71,0.850,828,138.318,1620.0,2003.4,1455.0,92.0,86.0,0.0,0.0,4.5,100.0,28.0,92.4,97.0,365,298,60,8.0,17,2,9.066,0.953,0,
17.2.2017,15:34:6.083,6050,13208,31.4,5474,10840,33.5,0.0,1.275,1.301,1.306,1.307,4018.6,4018.6,4018.6,4018.6,100.5,4018.6,1004.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,57,57,40,40,43,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,76.328,71.438,4.465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.6,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,40,46,15,22,29,60,49,1.344,5.040,3.360,3.312,12.000,0.160,0.640,3.360,3.184,1.008,2.400,1.072,0.984,0.968,927,1259,910,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.032,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,46.0,39.0,0.981,0.894,0.984,49.000,65.856,71,71,0.850,823,146.666,1620.0,2003.4,1455.0,89.0,83.0,0.0,0.0,4.5,92.5,28.0,94.1,97.1,365,298,60,8.0,17,2,0.105,0.301,0,
17.2.2017,15:34:6.616,6049,13208,31.4,5473,10840,33.5,0.0,1.308,1.284,1.297,1.298,4023.4,4023.4,4023.4,4023.4,100.6,4023.4,1005.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,60,58,56,39,40,42,44,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,76.106,71.256,4.466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,40,47,15,22,29,60,49,1.344,5.040,3.360,3.296,12.000,0.160,0.640,3.360,3.184,1.008,2.400,1.072,0.992,0.968,926,1271,920,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,46.0,39.0,0.981,0.866,0.963,49.000,65.856,71,71,0.863,832,44.223,1632.5,2003.4,1468.0,86.0,80.0,0.0,0.0,4.5,100.0,28.0,50.8,29.3,365,298,60,8.0,17,2,8.931,0.235,0,
17.2.2017,15:34:7.177,6049,13209,31.4,5473,10840,33.5,0.0,1.303,1.298,1.288,1.313,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,58,57,40,40,42,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,44,76.244,71.391,4.465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,40,47,15,22,29,61,49,1.344,5.040,3.360,3.296,12.000,0.160,0.632,3.360,3.184,1.008,2.400,1.072,0.984,0.968,934,1267,920,36,99.0,No,No,340,33,33,No,No,0.0,2.6,2.6,0.000,0.197,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.984,0.934,0.928,61.000,81.984,72,72,0.850,824,137.789,1620.0,2003.4,1455.0,85.0,78.0,0.0,0.0,4.5,93.7,28.0,93.6,91.3,365,298,60,8.0,17,2,9.964,0.318,0,
17.2.2017,15:34:7.758,6049,13209,31.4,5473,10840,33.5,0.0,1.308,1.295,1.311,1.284,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,60,58,57,40,40,42,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,76.168,71.333,4.459,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,40,47,15,22,29,61,50,1.344,5.040,3.360,3.296,12.000,0.160,0.640,3.360,3.184,1.008,2.400,1.072,0.992,0.968,934,1267,923,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.981,0.956,0.956,57.000,76.608,71,71,0.863,833,150.867,1632.5,2003.4,1468.0,80.0,73.0,0.0,0.0,4.5,100.0,28.0,99.1,99.9,365,298,60,8.0,17,2,8.457,0.396,0,
17.2.2017,15:34:8.262,6049,13209,31.4,5473,10840,33.5,0.0,1.290,1.296,1.293,1.313,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,62,55,58,40,38,45,42,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,44,76.348,71.473,4.468,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.296,12.000,0.160,0.632,3.360,3.200,1.008,2.400,1.072,0.992,0.968,940,1265,914,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.981,0.878,0.988,57.000,76.608,71,71,0.850,822,141.958,1620.0,2003.4,1455.0,91.0,85.0,0.0,0.0,4.5,92.5,28.0,94.6,96.3,365,298,60,8.0,17,2,0.125,0.357,0,
17.2.2017,15:34:8.846,6050,13208,31.4,5473,10841,33.5,0.0,1.308,1.300,1.291,1.295,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,61,57,57,40,39,43,43,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,45,76.027,71.264,4.456,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.312,12.096,0.160,0.640,3.360,3.200,1.008,2.400,1.072,0.992,0.976,951,1280,920,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.012,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.981,0.891,0.991,56.000,75.264,71,71,0.850,827,96.649,1620.0,2003.4,1455.0,92.0,86.0,0.0,0.0,4.5,94.8,28.0,75.6,64.0,365,298,60,8.0,17,2,8.450,0.211,0,
17.2.2017,15:34:9.403,6050,13208,31.4,5473,10841,33.5,0.0,1.286,1.281,1.306,1.284,4015.6,4015.6,4015.6,4015.6,100.4,4015.6,1003.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,62,59,57,40,38,41,43,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,44,76.049,71.218,4.473,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.8,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.296,12.000,0.160,0.632,3.360,3.184,1.008,2.400,1.072,0.984,0.968,951,1280,920,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.000,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.981,0.900,0.950,56.000,75.264,71,71,0.863,839,107.792,1632.5,2003.4,1468.0,94.0,87.0,0.0,0.0,4.5,100.0,28.0,66.1,71.4,365,298,60,8.0,17,2,8.664,0.685,0,
17.2.2017,15:34:9.970,6051,13207,31.4,5474,10840,33.5,0.0,1.283,1.306,1.275,1.302,4019.5,4019.5,4019.5,4019.5,100.5,4019.5,1004.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,59,61,57,57,41,39,43,43,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,75.805,70.888,4.464,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.9,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.312,12.096,0.160,0.632,3.360,3.200,1.008,2.400,1.072,0.992,0.968,952,1268,918,36,99.0,No,No,340,33,33,No,No,0.0,0.1,0.1,0.000,0.073,2307,323,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.984,0.875,0.956,50.000,67.200,72,72,0.863,827,151.674,1632.5,2003.4,1468.0,97.0,88.0,0.0,1.0,4.5,100.0,28.0,97.6,100.4,365,298,63,8.0,17,2,0.111,0.318,0,
17.2.2017,15:34:10.527,6061,13197,31.4,5485,10829,33.6,0.0,1.297,1.294,1.286,1.307,4020.5,4020.5,4020.5,4020.5,100.5,4020.5,1005.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,61,61,57,57,39,39,43,43,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,45,75.765,70.989,4.463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.296,12.000,0.160,0.632,3.360,3.184,1.008,2.400,1.072,0.984,0.968,954,1272,922,36,99.0,No,No,340,33,33,No,No,0.0,0.0,0.0,0.000,0.057,2307,324,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.984,0.916,0.991,50.000,67.200,71,71,0.850,824,133.542,1620.0,2003.4,1455.0,86.0,79.0,0.0,0.0,4.5,100.0,28.0,83.2,88.4,365,298,63,8.0,17,2,8.944,0.859,0,
17.2.2017,15:34:11.074,6057,13201,31.4,5478,10836,33.5,0.0,1.283,1.290,1.292,1.288,4017.6,4017.6,4017.6,4017.6,100.4,4017.6,1004.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40,40,40,40,40,60,61,60,58,40,39,40,42,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,45,76.374,71.469,4.462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.3,10.67,14,14,14,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,41,47,15,22,29,61,50,1.344,5.040,3.360,3.296,12.096,0.152,0.632,3.360,3.200,1.008,2.400,1.072,0.984,0.968,956,1272,922,36,99.0,No,No,340,32,32,No,No,0.0,0.0,0.0,0.000,0.012,2307,324,0.0,0.0,0.0,0.000,0.000,3,0,47.0,39.0,0.984,0.859,0.941,66.000,88.704,71,71,0.863,829,140.806,1632.5,2003.4,1468.0,97.0,90.0,0.0,0.0,4.5,100.0,28.0,94.2,93.2,365,298,63,8.0,17,2,0.000,0.000,0,
