Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°„C]","Core #1 [°„C]","Core #2 [°„C]","Core #3 [°„C]","Core #0 Distance to TjMAX [°„C]","Core #1 Distance to TjMAX [°„C]","Core #2 Distance to TjMAX [°„C]","Core #3 Distance to TjMAX [°„C]","Core Max [°„C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°„C]","CPU IA Cores [°„C]","CPU GT Cores (Graphics) [°„C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°„C]","Auxiliary [°„C]","SYSTIN1 [°„C]","SYSTIN2 [°„C]","SYSTIN3 [°„C]","CPU [°„C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°„C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Warning: Reallocated Sector Count []","Drive Temperature [°„C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°„C]","GPU Temperature (HW) [°„C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
17.2.2017,18:4:21.806,9368,6211,60.1,7647,509,93.7,6.2,1.286,1.286,1.286,1.281,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,53,54,47,47,46,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,70.147,63.735,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.264,12.384,3.392,3.376,5.120,0.360,3.424,3.360,1120,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.116,0.007,13666,2926,0.0,29.0,29.0,0.000,1.977,2090,17552,31,31,1.050,1567,25.745,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,9.4,3.5,41.0,26.1,20.1,386,362,44,5.0,3241,100,1.050,0.443,0,
17.2.2017,18:4:22.260,9368,6212,60.1,7648,508,93.7,6.2,1.291,1.291,1.291,1.286,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,54,54,47,47,45,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,71.418,65.022,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,27.0,71.5,27.0,27.0,27.0,54.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1116,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,0.0,100.0,100.0,0.000,13.853,2090,17558,31,31,1.050,1558,25.745,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,9.4,5.0,41.0,26.1,20.1,386,362,44,5.0,3241,100,0.873,0.248,0,
17.2.2017,18:4:22.623,9365,6215,60.1,7647,509,93.7,6.2,1.291,1.291,1.286,1.291,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,53,54,55,47,46,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,49,70.106,63.677,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,53.0,1.264,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1116,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,0.0,100.0,100.0,0.000,119.392,2090,17599,31,31,1.050,1553,25.745,1215.4,1752.8,996.9,2.0,2.0,0.0,2.0,9.4,3.5,41.0,26.1,20.1,386,362,44,5.0,3241,100,0.551,0.635,0,
17.2.2017,18:4:23.065,9366,6214,60.1,7653,503,93.8,6.2,1.281,1.286,1.281,1.281,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,51,52,54,54,48,47,45,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,48,69.033,62.632,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,26.0,73.0,26.5,26.5,26.5,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1120,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,0.0,71.2,71.2,0.000,105.037,2090,17644,31,31,1.050,1553,26.124,1215.4,1752.8,996.9,10.0,2.0,0.0,3.0,9.7,13.6,41.0,26.2,20.4,397,373,48,5.0,3241,100,1.289,0.000,0,
17.2.2017,18:4:23.469,9382,6197,60.2,7664,492,93.9,6.2,1.286,1.291,1.291,1.286,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,53,52,54,47,46,47,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,69.122,62.736,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,26.0,69.5,26.5,26.5,26.5,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1120,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,0.0,100.0,100.0,0.000,55.188,2090,17665,31,31,1.050,1560,25.745,1215.4,1752.8,996.9,4.0,2.0,0.0,2.0,9.2,8.0,41.0,26.1,20.1,377,353,44,5.0,3241,100,3.961,0.375,0,
17.2.2017,18:4:23.919,9381,6198,60.2,7663,493,93.9,6.2,1.281,1.291,1.291,1.286,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,51,53,55,47,48,46,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,70.396,63.987,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1116,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.009,0.009,13666,2926,25.8,61.1,86.9,0.320,67.087,2090,17693,31,31,1.050,1554,25.830,1215.4,1752.8,996.9,11.0,3.0,0.0,7.0,9.0,11.3,41.0,25.8,20.2,375,346,44,5.0,3241,100,0.686,0.116,0,
17.2.2017,18:4:24.274,9375,6205,60.1,7659,497,93.9,6.2,1.281,1.281,1.281,1.291,3604.7,3604.7,3604.7,3604.7,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,52,55,46,47,47,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,69.530,63.133,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1116,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.3,0.0,0.3,0.271,0.000,13666,2926,65.7,48.5,100.0,1.202,15.417,2091,17699,31,31,1.050,1556,25.648,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.8,6.4,41.0,25.8,20.0,360,336,44,5.0,3241,100,0.324,0.000,0,
17.2.2017,18:4:24.614,9375,6205,60.1,7655,501,93.8,6.2,1.291,1.291,1.291,1.281,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,54,53,53,55,45,46,46,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,69.807,63.458,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,54.0,1.248,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1121,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.6,0.0,0.6,0.784,0.000,13666,2926,61.3,64.3,100.0,5.485,11.725,2093,17702,31,31,1.050,1553,25.648,1215.4,1752.8,996.9,2.0,2.0,0.0,2.0,8.8,3.2,41.0,25.9,20.0,360,336,44,5.0,3241,100,0.000,0.000,0,
17.2.2017,18:4:24.985,9353,6227,60.0,7634,522,93.5,6.2,1.286,1.286,1.276,1.281,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,54,53,54,54,45,46,45,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,70.200,63.787,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1121,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.6,0.0,0.6,0.735,0.000,13666,2926,30.9,32.5,63.4,0.394,4.739,2093,17704,31,31,1.050,1557,26.027,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,9.1,5.1,41.0,26.2,20.3,371,347,48,5.0,3241,100,914.862,14.920,0,
17.2.2017,18:4:25.350,9353,6226,60.0,7624,532,93.4,6.2,1.286,1.281,1.291,1.281,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,53,54,55,47,46,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,71.325,64.930,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,73.5,27.0,27.0,27.0,54.0,1.272,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1123,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.011,0.000,13666,2926,62.6,28.9,91.5,2.392,3.224,2094,17705,31,31,1.050,1562,25.648,1215.4,1752.8,996.9,2.0,1.0,0.0,2.0,8.8,3.4,41.0,26.1,20.0,360,336,44,5.0,3241,100,0.000,0.000,0,
17.2.2017,18:4:25.708,9352,6228,60.0,7625,531,93.4,6.2,1.286,1.286,1.276,1.281,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,53,54,56,47,46,45,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,68.475,62.148,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,73.0,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1123,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,56.2,68.8,100.0,0.595,9.110,2094,17708,31,31,1.050,1559,25.745,1215.4,1752.8,996.9,3.0,1.0,0.0,2.0,8.8,3.2,41.0,26.2,20.1,360,336,44,5.0,3243,100,4539.420,85.120,0,
17.2.2017,18:4:26.143,9353,6227,60.0,7630,526,93.5,6.2,1.281,1.281,1.286,1.286,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,51,53,56,47,48,46,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,70.316,63.941,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1125,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13666,2926,52.2,42.3,94.6,1.888,4.856,2095,17710,31,31,1.050,1565,25.842,1215.4,1752.8,996.9,8.0,2.0,0.0,3.0,9.1,6.0,41.0,26.2,20.2,371,347,48,5.0,3243,100,526.331,8.032,0,
17.2.2017,18:4:26.593,9342,6238,59.9,7620,536,93.4,6.2,1.281,1.281,1.286,1.286,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,51,53,54,46,48,46,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,49,69.766,63.321,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,73.0,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.336,3.424,3.360,1125,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.072,0.000,13666,2926,100.0,54.8,100.0,0.944,12.344,2095,17716,31,31,1.050,1556,25.745,1215.4,1752.8,996.9,3.0,1.0,0.0,2.0,8.8,5.8,41.0,26.1,20.1,360,336,44,5.0,3244,100,1720.893,36.494,0,
17.2.2017,18:4:27.013,9330,6250,59.8,7621,535,93.4,6.2,1.291,1.291,1.291,1.286,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,53,53,55,47,46,46,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,70.897,64.512,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,71.0,27.0,27.0,27.0,54.0,1.264,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.5,0.2,0.7,0.957,0.897,13667,2926,70.5,12.8,83.3,2.366,2.856,2096,17717,31,31,1.050,1557,26.513,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,9.1,6.9,41.0,26.4,20.7,373,349,48,5.0,3244,100,14.574,0.376,0,
17.2.2017,18:4:27.604,9339,6241,59.9,7623,532,93.4,6.2,1.286,1.286,1.281,1.286,3605.1,3605.1,3605.1,3605.1,103.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,54,55,47,47,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,69.968,63.552,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.7,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,2.4,2.4,0.000,1.048,13667,2927,38.0,13.7,51.7,1.075,1.399,2097,17717,31,31,1.050,1553,25.551,1215.4,1752.8,996.9,5.0,2.0,0.0,3.0,8.8,6.1,41.0,25.7,20.0,361,338,45,5.0,3245,100,1767.647,37.782,0,
17.2.2017,18:4:28.309,9345,6235,59.9,7627,529,93.5,6.2,1.291,1.286,1.281,1.281,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,54,55,47,47,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,70.582,64.195,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.256,12.384,3.392,3.376,5.120,0.368,3.424,3.360,1123,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13667,2927,100.0,0.5,100.0,0.005,0.011,2097,17717,31,31,1.050,1571,25.648,1215.4,1752.8,996.9,7.0,2.0,0.0,5.0,8.8,6.0,41.0,25.8,20.0,361,338,45,5.0,3245,100,0.261,0.268,0,
17.2.2017,18:4:28.677,9354,6226,60.0,7633,523,93.5,6.2,1.286,1.286,1.291,1.291,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,53,53,54,46,46,46,45,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,70.765,64.496,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,27.0,73.0,27.0,27.0,27.0,54.0,1.256,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.1,0.1,0.000,0.109,13667,2927,46.3,90.0,100.0,0.490,8.014,2097,17720,30,30,1.050,1558,25.563,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.8,3.5,41.0,25.8,20.0,361,338,45,5.0,3245,100,3.266,2.177,0,
17.2.2017,18:4:29.104,9347,6233,59.9,7626,529,93.5,6.2,1.286,1.291,1.281,1.276,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,51,54,56,46,48,45,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,71.052,64.469,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,26.0,72.0,26.5,26.5,26.5,54.0,1.256,12.288,3.392,3.376,5.120,0.344,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.4,0.0,0.4,0.511,0.000,13667,2927,38.0,48.1,86.1,0.666,13.141,2097,17726,31,31,1.050,1552,25.661,1215.4,1752.8,996.9,7.0,2.0,0.0,3.0,9.1,4.6,41.0,25.9,20.0,373,349,48,5.0,3246,100,1706.379,60.508,0,
17.2.2017,18:4:29.436,9342,6238,59.9,7623,533,93.4,6.2,1.286,1.281,1.281,1.281,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,52,52,53,55,47,47,46,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,69.609,63.243,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.264,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.1,0.0,0.1,0.169,0.000,13667,2927,46.1,24.5,70.6,1.635,2.241,2098,17726,31,31,1.050,1556,25.563,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.8,3.1,41.0,25.8,20.0,361,338,45,5.0,3246,100,4.749,13.827,0,
17.2.2017,18:4:29.797,9343,6237,59.9,7623,533,93.4,6.2,1.286,1.286,1.281,1.286,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,51,52,54,56,48,47,45,43,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,70.852,64.539,0.240,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,27.0,72.0,27.0,27.0,27.0,55.0,1.256,12.288,3.392,3.376,5.120,0.360,3.424,3.360,1124,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13667,2927,14.4,0.0,14.4,1.042,0.000,2098,17726,31,31,1.050,1568,25.576,1215.4,1752.8,996.9,3.0,2.0,0.0,2.0,8.8,3.2,41.0,25.8,20.0,361,338,45,5.0,3246,100,2.120,6.674,0,
17.2.2017,18:4:30.161,9334,6246,59.9,7616,540,93.3,6.2,1.281,1.286,1.286,1.291,3603.1,3603.1,3603.1,3603.1,102.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35,35,35,35,53,52,54,55,46,47,45,44,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,70.954,64.563,0.239,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3,6.67,9,9,9,24,110,1,27.0,72.5,27.0,27.0,27.0,54.0,1.248,12.288,3.392,3.376,5.120,0.352,3.424,3.360,1129,No,28,95.0,No,No,36,No,No,37,No,No,35,No,Yes,5,36,No,No,0.0,0.0,0.0,0.000,0.000,13667,2927,1.3,100.0,100.0,0.001,15.687,2098,17732,31,31,1.050,1563,25.551,1215.4,1752.8,996.9,7.0,2.0,0.0,3.0,9.1,5.1,41.0,25.6,20.0,373,349,48,5.0,3246,100,358.705,14.808,0,
