Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU VRM Power In (PIN) [W]","GPU VRM Power Out (POUT) [W]",
20.2.2017,17:49:38.047,7724,11014,41.2,6080,10226,37.2,0.0,1.119,1.123,1.112,1.110,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,45,49,38,38,55,51,62,62,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,48,47,44.661,40.030,4.026,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,103,114,53,45,1.136,5.040,3.408,3.360,11.904,0.168,0.848,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,774,922,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.0,0.3,0.3,0.000,0.900,4109,469,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.050,2176,38.672,40.605,114.309,1160.0,2000.0,100.0,100.0,57.0,53.0,557,78,8.0,0,71.0,26.0,1.026,11.969,6.156,58.500,0,0,26,2,1.001,3.309,0,-8.297,68.375,
20.2.2017,17:49:38.487,7724,11013,41.2,6079,10226,37.2,0.0,1.146,1.130,1.114,1.113,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,46,48,37,37,54,52,63,63,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,47,47,44.662,39.990,4.039,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,102,114,53,45,1.120,5.040,3.408,3.360,11.904,0.168,0.848,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,774,942,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.4,0.4,0.018,0.229,4109,470,0.0,0.5,0.5,0.000,0.064,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.050,2176,83.531,87.708,113.988,1160.0,2000.0,93.0,100.0,51.0,53.0,557,78,8.0,0,71.0,26.0,1.026,11.969,6.375,28.000,0,0,26,2,32.870,3.895,0,-8.297,68.375,
20.2.2017,17:49:38.937,7724,11013,41.2,6079,10226,37.2,0.0,1.112,1.122,1.094,1.091,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,43,48,38,39,57,52,62,61,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,49,47,45.757,41.024,4.166,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,102,113,53,44,1.136,5.040,3.408,3.360,11.904,0.168,0.848,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,780,942,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.0,0.6,0.7,0.009,0.322,4109,470,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.050,2176,86.625,90.956,113.906,1160.0,2000.0,100.0,100.0,75.0,53.0,557,78,8.0,0,71.0,26.0,1.114,27.938,7.313,59.500,0,0,26,2,2.274,3.561,0,-2.281,62.250,
20.2.2017,17:49:39.425,7717,11020,41.1,6076,10229,37.2,0.0,1.100,1.122,1.096,1.107,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,44,50,39,39,56,50,61,61,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,50,48,45.969,41.411,3.870,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,103,113,53,44,1.120,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,780,934,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.3,0.4,0.016,0.377,4109,470,0.0,5.1,5.1,0.000,0.142,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.031,2180,77.344,79.761,114.707,910.0,2000.0,100.0,100.0,53.0,53.0,557,78,8.0,0,71.0,26.0,2.154,11.969,5.188,49.000,0,0,26,2,1.409,2.495,0,65.750,52.250,
20.2.2017,17:49:39.875,7716,11021,41.1,6076,10229,37.2,0.0,1.094,1.108,1.107,1.099,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,43,47,38,39,57,53,62,61,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,51,48,45.220,40.743,3.822,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,103,113,53,44,1.120,5.040,3.408,3.344,11.904,0.168,0.840,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,765,934,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.3,0.4,0.018,0.414,4109,470,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.181,2180,105.187,124.253,114.203,1285.0,2000.0,94.0,100.0,68.0,53.0,557,53,8.0,0,71.0,26.0,2.154,11.875,9.469,49.000,0,0,26,2,1.602,0.116,0,112.375,52.250,
20.2.2017,17:49:40.330,7716,11021,41.1,6075,10230,37.2,0.0,1.106,1.117,1.095,1.110,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,43,50,38,39,57,50,62,61,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,48,48,45.255,40.780,3.679,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,102,113,53,44,1.120,5.040,3.408,3.360,12.000,0.168,0.840,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,765,933,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.0,0.3,0.3,0.000,0.255,4109,470,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,74,1.206,2184,112.922,136.212,105.609,1338.0,2000.0,100.0,100.0,81.0,53.0,557,53,8.0,0,71.0,26.0,2.154,27.906,9.469,74.500,0,0,26,2,1.513,3.087,0,112.375,85.625,
20.2.2017,17:49:40.804,7717,11020,41.1,6075,10230,37.2,0.0,1.120,1.141,1.108,1.115,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,46,48,37,37,54,52,63,63,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,50,47,45.150,40.494,3.984,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,34,108,105,102,113,53,44,1.136,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,768,933,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.0,0.2,0.2,0.000,0.352,4109,470,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.050,2185,88.172,92.580,114.586,1160.0,2000.0,100.0,100.0,77.0,53.0,557,53,8.0,0,71.0,26.0,1.047,11.969,3.156,74.500,0,0,26,2,1.549,2.459,0,81.625,85.625,
20.2.2017,17:49:41.241,7716,11021,41.1,6075,10230,37.2,0.0,1.104,1.121,1.094,1.113,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,43,50,38,40,57,50,62,60,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,48,49,45.480,40.909,3.948,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.120,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,768,938,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,6.1,6.2,0.227,0.391,4109,470,0.0,0.8,0.8,0.000,0.018,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.050,2185,89.719,94.205,114.313,1160.0,2000.0,100.0,100.0,79.0,53.0,557,53,8.0,0,71.0,26.0,1.047,11.969,3.156,57.000,0,0,26,2,0.121,3.325,0,82.375,-0.137,
20.2.2017,17:49:41.738,7716,11021,41.1,6075,10230,37.2,0.0,1.120,1.108,1.106,1.127,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,47,49,38,37,53,51,62,63,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,48,48,45.120,40.558,3.827,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.120,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,770,938,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.3,0.5,0.213,0.205,4109,471,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.050,2180,88.172,92.580,114.188,1160.0,2000.0,100.0,100.0,79.0,53.0,557,53,8.0,0,71.0,26.0,1.047,-0.500,3.156,57.000,0,0,26,2,2.637,2.557,0,82.375,69.000,
20.2.2017,17:49:42.173,7716,11021,41.1,6075,10230,37.2,0.0,1.108,1.121,1.132,1.122,3295.2,3295.2,3295.2,3295.2,99.9,3295.2,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,44,49,37,38,56,51,63,62,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,49,48,45.880,41.294,3.922,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.120,5.080,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,770,921,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.6,0.7,0.009,0.426,4109,471,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.050,2180,88.172,92.580,114.055,1160.0,2000.0,100.0,100.0,79.0,53.0,557,53,8.0,0,71.0,26.0,1.113,-0.500,7.688,57.000,0,0,26,2,0.294,3.322,0,79.375,69.000,
20.2.2017,17:49:42.607,7717,11021,41.1,6075,10230,37.2,0.0,1.089,1.089,1.116,1.090,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,47,48,39,40,53,52,61,60,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,49,48,44.630,40.117,3.716,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.136,5.080,3.408,3.360,11.808,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,779,921,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.4,0.5,0.018,0.439,4109,471,0.0,4.5,4.5,0.000,0.018,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.050,2180,91.266,95.829,114.496,1160.0,2000.0,100.0,100.0,76.0,53.0,557,53,8.0,0,71.0,26.0,1.113,11.969,6.156,57.000,0,0,26,2,1.626,2.749,0,79.375,400.000,
20.2.2017,17:49:43.052,7713,11024,41.1,6075,10230,37.2,0.0,1.126,1.105,1.106,1.104,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,44,47,37,39,56,53,63,61,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,50,48,44.658,40.193,3.572,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.120,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,779,960,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,4.9,4.9,0.009,7.904,4109,474,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.119,2185,95.906,107.295,115.012,1225.0,2000.0,100.0,100.0,73.0,53.0,557,53,8.0,0,71.0,26.0,-0.000,11.938,6.438,56.500,0,0,26,2,1.667,3.188,0,-9.797,400.000,
20.2.2017,17:49:43.479,7714,11023,41.1,6075,10230,37.2,0.0,1.123,1.106,1.101,1.122,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,44,49,38,38,56,51,62,62,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,47,48,45.532,40.926,3.961,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.120,5.080,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,779,960,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.4,0.4,0.018,0.359,4109,474,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.181,2184,117.562,138.871,115.410,1285.0,2000.0,100.0,100.0,76.0,53.0,557,53,8.0,0,71.0,26.0,-0.000,11.938,8.031,60.000,0,0,26,2,1.567,2.630,0,79.375,400.000,
20.2.2017,17:49:43.913,7714,11023,41.1,6075,10230,37.2,0.0,1.111,1.097,1.095,1.107,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,43,49,38,40,57,51,62,60,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,50,48,45.871,41.185,4.160,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,35,108,105,102,113,53,45,1.136,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,775,963,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,3.9,4.1,0.028,0.317,4109,475,0.0,0.1,0.1,0.000,0.018,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.113,2185,105.187,117.021,114.652,1225.0,2000.0,99.0,100.0,74.0,53.0,557,53,8.0,0,71.0,26.0,-0.032,11.938,8.031,60.000,0,0,26,2,1.849,3.682,0,-10.734,-6.375,
20.2.2017,17:49:44.412,7714,11023,41.1,6075,10230,37.2,0.0,1.118,1.127,1.128,1.114,3294.4,3294.4,3294.4,3294.4,99.8,3294.4,998.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,48,48,38,38,52,52,62,62,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,49,48,45.929,41.308,4.122,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,35,108,105,102,113,53,45,1.120,5.040,3.408,3.360,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,775,963,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.9,0.9,0.016,0.270,4109,475,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,75,1.194,2180,116.016,138.494,117.668,1338.0,2000.0,96.0,100.0,78.0,53.0,557,53,8.0,0,71.0,26.0,1.111,11.906,8.031,65.500,0,0,26,2,1.477,2.311,0,88.000,-64.500,
20.2.2017,17:49:44.843,7714,11023,41.1,6075,10230,37.2,0.0,1.120,1.115,1.115,1.095,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,45,49,38,38,55,51,62,62,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,50,49,45.500,40.779,4.112,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,34,108,105,102,113,53,45,1.136,5.040,3.408,3.360,11.808,0.168,0.840,3.408,3.216,0.984,0.168,0.144,0.152,0.136,0.152,774,948,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,0.4,0.5,0.018,0.322,4109,475,0.0,0.0,0.0,0.000,0.000,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.050,2185,77.344,81.211,113.961,1160.0,2000.0,98.0,100.0,74.0,53.0,557,53,8.0,0,71.0,26.0,1.115,11.906,8.031,60.000,0,0,26,2,1.448,2.648,0,88.000,-64.500,
20.2.2017,17:49:45.290,7714,11023,41.1,6077,10228,37.2,0.0,1.109,1.120,1.112,1.115,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,47,49,38,37,53,51,62,63,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,50,49,45.578,40.957,4.079,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,35,108,105,102,113,53,45,1.136,5.040,3.408,3.344,11.904,0.168,0.840,3.408,3.216,0.976,0.168,0.144,0.152,0.136,0.152,774,948,33,33,No,No,47,100.0,No,No,2599,5272,35,No,No,0.1,2.0,2.1,0.018,7.952,4109,478,0.0,0.2,0.2,0.000,0.036,846,6,0.0,0.0,0.0,0.000,0.000,0,0,76,1.050,2184,86.625,90.956,113.871,1160.0,2000.0,100.0,100.0,78.0,53.0,557,53,8.0,0,72.0,26.0,1.114,11.938,7.438,63.000,0,0,26,2,1.565,3.322,0,88.000,66.750,
