Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","GPU VRM Power Out (POUT) [W]","GPU VRM Power In (PIN) [W]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
20.2.2017,17:32:4.601,11030,7707,58.8,5847,10458,35.8,0.0,1.137,1.087,1.184,1.118,3290.3,3290.3,3290.3,3290.3,99.7,3390.0,997.1,56.6,46.6,50.0,60.0,60.0,53.3,100.0,33,33,33,33,34,36,39,35,35,64,61,65,65,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,38,42,24.300,20.555,1.827,61.7,53.8,50.2,58.5,0.0,0.0,0.0,0.0,0.0,7.0,3.2,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,44,43,1.120,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,771,924,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.2,0.2,0.000,0.012,2978,362,100.0,0.0,100.0,13.122,0.000,9544,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1168,86.625,103.950,114.512,1338.0,2000.0,100.0,100.0,15.0,35.0,3658,305,8.0,0,62.0,26.0,1.121,12.000,15.219,28.000,67.000,83.000,0,0,41,2,133.063,2.531,0,
20.2.2017,17:32:5.058,11035,7702,58.8,5857,10449,35.9,0.0,1.139,1.121,1.164,1.094,3291.9,3291.9,3291.9,3291.9,99.8,3391.7,997.6,69.6,57.5,54.5,60.6,69.6,60.5,100.0,33,33,33,33,34,37,38,34,33,63,62,66,67,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,40,42,25.054,21.404,1.871,58.6,62.7,57.4,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,43,1.136,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,757,924,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,1.2,1.2,0.000,0.507,2978,363,100.0,70.8,100.0,10.506,0.026,9549,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1171,95.906,115.087,113.555,1338.0,2000.0,100.0,100.0,15.0,35.0,3658,305,8.0,0,62.0,26.0,1.199,11.969,7.156,58.000,67.000,11.813,0,0,41,2,141.858,3.334,0,
20.2.2017,17:32:5.583,11043,7694,58.9,5864,10441,35.9,0.0,1.148,1.122,1.184,1.148,3291.1,3291.1,3291.1,3291.1,99.7,3490.6,997.3,65.5,58.6,65.5,68.9,68.9,64.6,100.0,33,33,33,33,35,37,41,33,33,63,59,67,67,41,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,39,42,24.550,20.808,1.854,59.7,54.0,55.1,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,44,43,1.072,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,757,936,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.2,0.2,0.000,0.125,2978,363,100.0,13.8,100.0,19.887,0.015,9559,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1180,88.172,105.806,114.535,1338.0,2000.0,100.0,100.0,33.0,36.0,3658,305,8.0,0,62.0,26.0,1.199,11.969,7.156,55.500,67.000,82.625,0,0,41,2,128.937,2.453,0,
20.2.2017,17:32:6.045,11056,7681,59.0,5879,10426,36.0,0.0,1.139,1.180,1.119,1.094,3291.1,3291.1,3291.1,3291.1,99.7,3490.6,997.3,39.3,54.5,63.6,48.4,63.6,51.5,100.0,33,33,33,33,35,37,38,34,31,63,62,66,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,42,41,24.626,20.945,1.834,54.8,57.0,60.9,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,41,1.104,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,742,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.378,2978,363,100.0,0.0,100.0,14.581,0.000,9565,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1190,97.453,116.944,110.176,1338.0,2000.0,100.0,100.0,19.0,36.0,3658,305,8.0,0,62.0,26.0,1.199,28.000,7.156,59.500,67.000,82.250,0,0,41,2,71.129,4.319,0,
20.2.2017,17:32:6.501,11062,7675,59.0,5888,10417,36.1,0.0,1.074,1.099,1.108,1.116,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,70.0,73.3,56.6,70.0,73.3,67.5,100.0,33,33,33,33,33,37,40,34,31,63,60,66,69,40,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,41,42,26.462,22.769,1.958,67.6,69.3,66.5,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,41,1.088,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.976,0.160,0.144,0.152,0.136,0.152,742,914,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.3,0.5,0.8,0.081,0.873,2978,363,100.0,89.6,100.0,13.111,0.009,9571,1,0.0,0.0,0.0,0.000,0.000,0,0,68,1.181,1199,94.359,111.462,114.223,1285.0,2000.0,100.0,100.0,40.0,36.0,3658,305,8.0,0,62.0,26.0,1.181,11.969,6.031,55.000,63.688,-9.906,0,0,41,2,148.211,2.910,0,
20.2.2017,17:32:7.017,11067,7670,59.0,5896,10409,36.1,0.0,1.155,1.139,1.125,1.144,3287.9,3287.9,3287.9,3287.9,99.6,3287.9,996.3,62.0,79.3,58.6,55.1,79.3,63.8,100.0,33,33,33,33,33,38,39,34,33,62,61,66,67,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,38,41,25.755,22.059,1.923,64.9,66.0,59.8,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,43,1.088,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.976,0.160,0.144,0.152,0.136,0.152,731,913,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,363,96.8,0.0,96.8,14.309,0.000,9578,1,0.0,0.0,0.0,0.000,0.000,0,0,68,1.200,1206,100.547,120.656,113.129,1338.0,2000.0,100.0,100.0,21.0,36.0,3658,305,8.0,0,62.0,26.0,1.203,11.969,6.031,-64.500,63.688,-9.906,0,0,41,2,129.267,3.036,0,
20.2.2017,17:32:7.480,11072,7665,59.0,5903,10402,36.2,0.0,1.159,1.178,1.139,1.124,3291.1,3291.1,3291.1,3291.1,99.7,3490.6,997.3,63.6,57.5,66.6,66.6,66.6,63.6,100.0,33,33,33,33,35,37,39,34,31,63,61,66,69,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,40,43,24.714,21.023,1.861,60.8,57.2,58.9,57.3,0.0,0.0,0.8,0.0,0.0,0.0,9.7,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,43,1.136,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,731,913,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.3,0.3,0.6,0.086,0.286,2978,363,100.0,3.7,100.0,11.898,0.017,9583,1,0.0,0.0,0.0,0.000,0.000,0,0,68,1.181,1218,69.609,82.226,114.566,1285.0,2000.0,100.0,100.0,60.0,36.0,3658,305,8.0,0,63.0,26.0,1.203,0.872,6.750,96.000,63.688,-9.906,0,0,41,2,147.519,4.393,0,
20.2.2017,17:32:7.943,11078,7659,59.1,5911,10394,36.2,0.0,1.121,1.110,1.111,1.095,3390.9,3291.1,3291.1,3291.1,99.7,3490.6,997.3,48.2,55.1,62.0,55.1,62.0,55.1,100.0,34,33,33,33,35,37,39,34,32,63,61,66,68,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,39,42,24.644,20.942,1.847,55.0,61.2,57.1,59.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,43,1.072,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,740,924,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.008,2978,363,100.0,0.0,100.0,12.808,0.000,9589,1,0.0,0.0,0.0,0.000,0.000,0,0,68,1.200,1235,94.359,113.231,115.379,1338.0,2000.0,100.0,100.0,75.0,36.0,3658,305,8.0,0,63.0,26.0,1.203,0.872,6.219,96.000,-0.003,-9.906,0,0,41,2,71.179,1.984,0,
20.2.2017,17:32:8.398,11084,7653,59.1,5920,10385,36.3,0.0,1.179,1.159,1.126,1.139,3291.1,3291.1,3291.1,3291.1,99.7,3590.3,997.3,56.6,50.0,46.6,63.3,63.3,54.1,100.0,33,33,33,33,36,37,39,32,33,63,61,68,67,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,38,41,24.930,21.235,1.863,60.8,55.6,55.1,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.136,5.080,3.408,3.360,12.000,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,740,924,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.008,2978,363,100.0,0.0,100.0,12.092,0.000,9594,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.188,1246,89.719,106.541,115.016,1285.0,2000.0,100.0,100.0,56.0,36.0,3658,305,8.0,0,63.0,26.0,1.203,0.872,6.219,-74.500,65.375,-9.578,0,0,41,2,146.868,2.794,0,
20.2.2017,17:32:8.897,11089,7648,59.1,5929,10376,36.3,0.0,1.144,1.127,1.139,1.125,3289.5,3289.5,3289.5,3289.5,99.7,3488.9,996.8,72.4,55.1,48.2,48.2,72.4,56.0,100.0,33,33,33,33,35,37,38,34,31,63,62,66,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,40,43,24.591,20.922,1.875,62.2,59.7,53.7,58.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1063.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.136,5.080,3.408,3.360,12.000,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,735,905,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.335,2978,363,100.0,7.4,100.0,12.577,0.008,9600,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.181,1255,106.734,126.080,115.430,1285.0,2000.0,100.0,100.0,75.0,36.0,3658,305,8.0,0,63.0,16.0,1.203,0.872,6.219,46.500,65.375,-31.500,0,0,41,2,133.354,3.232,0,
20.2.2017,17:32:9.347,11094,7643,59.2,5937,10368,36.4,0.0,1.094,1.134,1.159,1.109,3292.7,3292.7,3292.7,3292.7,99.8,3492.3,997.8,46.8,50.0,68.7,62.5,68.7,57.0,100.0,33,33,33,33,35,37,38,35,33,63,62,65,67,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,39,42,24.647,20.956,1.816,56.1,56.3,60.7,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.120,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,735,905,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,363,100.0,0.0,100.0,12.513,0.000,9606,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.188,1269,74.250,88.172,114.785,1285.0,2000.0,100.0,100.0,38.0,37.0,3658,305,8.0,0,63.0,16.0,1.203,0.874,6.219,53.500,65.375,79.250,0,0,41,2,73.434,3.805,0,
20.2.2017,17:32:9.810,11102,7635,59.2,5942,10364,36.4,0.0,1.109,1.162,1.079,1.139,3287.9,3287.9,3287.9,3287.9,99.6,3387.6,996.3,62.0,68.9,44.8,62.0,68.9,59.4,100.0,33,33,33,33,34,37,43,34,32,63,57,66,68,43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,40,42,24.448,20.813,1.723,60.7,58.0,50.8,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.104,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.976,0.160,0.144,0.152,0.136,0.152,740,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.027,2978,363,100.0,0.0,100.0,11.144,0.000,9610,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.188,1286,54.141,64.292,114.480,1285.0,2000.0,100.0,100.0,82.0,37.0,3662,305,8.0,0,63.0,26.0,1.187,0.874,6.219,53.500,65.375,75.125,0,0,41,2,141.970,3.334,0,
20.2.2017,17:32:10.302,11104,7634,59.2,5953,10352,36.5,0.0,1.075,1.109,1.130,1.145,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,70.0,70.0,73.3,73.3,73.3,71.7,100.0,33,33,33,33,33,39,42,35,32,61,58,65,68,42,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,43,43,27.617,23.962,1.869,73.1,71.9,75.6,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.104,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,740,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.5,0.6,0.024,0.869,2978,364,100.0,16.7,100.0,12.743,0.016,9616,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.194,1298,94.359,112.642,113.625,1285.0,2000.0,100.0,100.0,55.0,37.0,3659,305,8.0,0,0.0,26.0,1.187,11.938,6.219,57.500,71.000,80.000,0,0,41,2,139.036,3.107,0,
20.2.2017,17:32:10.768,11111,7626,59.2,5962,10343,36.5,0.0,1.090,1.094,1.135,1.092,3291.1,3291.1,3291.1,3291.1,99.7,3390.9,997.3,64.5,67.7,74.1,54.8,74.1,65.3,100.0,33,33,33,33,34,36,39,35,32,64,61,65,68,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,40,43,24.565,20.926,1.740,57.2,56.9,59.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.120,5.080,3.408,3.360,12.000,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,735,918,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.2,0.2,0.000,0.008,2978,364,100.0,0.2,100.0,9.358,0.035,9620,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.200,1310,63.422,76.106,114.398,1338.0,2000.0,100.0,100.0,31.0,38.0,3659,305,8.0,0,64.0,26.0,1.178,11.938,6.219,57.500,52.688,59.625,0,0,41,2,71.080,1.989,0,
20.2.2017,17:32:11.256,11112,7625,59.3,5971,10335,36.6,0.0,1.183,1.173,1.168,1.160,3290.3,3290.3,3290.3,3290.3,99.7,3589.5,997.1,53.3,46.6,50.0,56.6,56.6,51.6,100.0,33,33,33,33,36,36,39,34,33,64,61,66,67,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,41,42,23.699,20.051,1.677,57.1,51.0,51.9,53.4,0.0,0.2,0.0,0.3,0.0,4.8,3.2,16.9,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.072,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,735,918,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,364,100.0,0.0,100.0,14.229,0.000,9627,1,0.0,0.0,0.0,0.000,0.000,0,0,69,1.200,1329,100.547,120.656,114.410,1338.0,2000.0,100.0,100.0,23.0,38.0,3659,305,8.0,0,64.0,26.0,1.178,11.969,6.375,54.000,60.875,59.625,0,0,41,2,137.178,2.610,0,
20.2.2017,17:32:11.698,11117,7620,59.3,5978,10327,36.6,0.0,1.159,1.151,1.157,1.119,3288.7,3288.7,3288.7,3288.7,99.7,3388.4,996.6,64.5,41.9,58.0,51.6,64.5,54.0,100.0,33,33,33,33,34,37,39,34,33,63,61,66,67,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,39,42,23.974,20.347,1.687,54.9,57.9,54.5,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.072,5.080,3.408,3.360,12.000,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,744,907,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.3,0.3,0.000,0.382,2978,364,100.0,37.3,100.0,11.674,0.018,9632,1,0.0,0.0,0.0,0.000,0.000,0,0,70,1.125,1340,83.531,93.973,113.344,1225.0,2000.0,100.0,100.0,26.0,38.0,3659,305,8.0,0,64.0,26.0,1.187,11.969,6.313,56.500,71.000,59.625,0,0,41,2,146.868,2.794,0,
20.2.2017,17:32:12.192,11121,7616,59.3,5986,10320,36.7,0.0,1.093,1.159,1.164,1.083,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,51.7,51.7,48.2,51.7,51.7,50.8,100.0,33,33,33,33,33,37,39,35,32,63,61,65,68,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,39,42,24.585,20.954,1.739,61.8,54.0,58.4,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,42,1.072,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,744,907,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,364,100.0,0.0,100.0,10.978,0.000,9637,1,0.0,0.0,0.0,0.000,0.000,0,0,70,1.188,1358,81.984,97.356,113.945,1285.0,2000.0,100.0,100.0,72.0,39.0,3659,305,8.0,0,64.0,26.0,1.196,11.969,7.156,56.500,71.000,80.000,0,0,42,2,137.461,3.230,0,
